,file,uniqueID,blur,entropy
0,data/input/things/clam.jpg,clam,3.0,2.9542418
0,data/input/things/clam.jpg,clam,4.0,3.6469855
0,data/input/things/clam.jpg,clam,5.0,4.3545923
0,data/input/things/clam.jpg,clam,6.0,4.7048063
0,data/input/things/clam.jpg,clam,7.0,4.649971
0,data/input/things/clam.jpg,clam,8.0,4.696188
0,data/input/things/clarinet.jpg,clarinet,1.0,0.729903
0,data/input/things/clarinet.jpg,clarinet,2.0,0.702061
0,data/input/things/clarinet.jpg,clarinet,3.0,0.6457001
0,data/input/things/clarinet.jpg,clarinet,4.0,0.87106943
0,data/input/things/clarinet.jpg,clarinet,5.0,2.445085
0,data/input/things/clarinet.jpg,clarinet,6.0,4.019451
0,data/input/things/clarinet.jpg,clarinet,7.0,4.0871744
0,data/input/things/clarinet.jpg,clarinet,8.0,4.288198
0,data/input/things/clay.jpg,clay,1.0,3.9144297
0,data/input/things/clay.jpg,clay,2.0,3.9851365
0,data/input/things/clay.jpg,clay,3.0,4.289359
0,data/input/things/clay.jpg,clay,4.0,4.610299
0,data/input/things/clay.jpg,clay,5.0,4.7550025
0,data/input/things/clay.jpg,clay,6.0,4.9302473
0,data/input/things/clay.jpg,clay,7.0,5.0307074
0,data/input/things/clay.jpg,clay,8.0,5.0707474
0,data/input/things/cleat.jpg,cleat,1.0,4.4579678
0,data/input/things/cleat.jpg,cleat,2.0,4.4352365
0,data/input/things/cleat.jpg,cleat,3.0,4.4265327
0,data/input/things/cleat.jpg,cleat,4.0,4.489147
0,data/input/things/cleat.jpg,cleat,5.0,4.6247697
0,data/input/things/cleat.jpg,cleat,6.0,4.8563547
0,data/input/things/cleat.jpg,cleat,7.0,5.0036077
0,data/input/things/cleat.jpg,cleat,8.0,5.0430107
0,data/input/things/clothesline.jpg,clothesline,1.0,0.287102
0,data/input/things/clothesline.jpg,clothesline,2.0,0.3890733
0,data/input/things/clothesline.jpg,clothesline,3.0,0.6331696
0,data/input/things/clothesline.jpg,clothesline,4.0,1.0396893
0,data/input/things/clothesline.jpg,clothesline,5.0,3.7864063
0,data/input/things/clothesline.jpg,clothesline,6.0,4.584346
0,data/input/things/clothesline.jpg,clothesline,7.0,4.7607064
0,data/input/things/clothesline.jpg,clothesline,8.0,4.846053
0,data/input/things/clothespin.jpg,clothespin,1.0,3.793016
0,data/input/things/clothespin.jpg,clothespin,2.0,4.04231
0,data/input/things/clothespin.jpg,clothespin,3.0,4.482678
0,data/input/things/clothespin.jpg,clothespin,4.0,4.6081104
0,data/input/things/clothespin.jpg,clothespin,5.0,4.663228
0,data/input/things/clothespin.jpg,clothespin,6.0,4.6147356
0,data/input/things/clothespin.jpg,clothespin,7.0,4.5004225
0,data/input/things/clothespin.jpg,clothespin,8.0,4.504944
0,data/input/things/coaster.jpg,coaster,1.0,3.653307
0,data/input/things/coaster.jpg,coaster,2.0,3.9927073
0,data/input/things/coaster.jpg,coaster,3.0,4.059356
0,data/input/things/coaster.jpg,coaster,4.0,4.0708785
0,data/input/things/coaster.jpg,coaster,5.0,4.0663652
0,data/input/things/coaster.jpg,coaster,6.0,4.1941266
0,data/input/things/coaster.jpg,coaster,7.0,4.668154
0,data/input/things/coaster.jpg,coaster,8.0,4.9817514
0,data/input/things/cocktail.jpg,cocktail,1.0,3.7410808
0,data/input/things/cocktail.jpg,cocktail,2.0,4.176985
0,data/input/things/cocktail.jpg,cocktail,3.0,4.3047953
0,data/input/things/cocktail.jpg,cocktail,4.0,4.3156805
0,data/input/things/cocktail.jpg,cocktail,5.0,4.410536
0,data/input/things/cocktail.jpg,cocktail,6.0,4.562276
0,data/input/things/cocktail.jpg,cocktail,7.0,4.669339
0,data/input/things/cocktail.jpg,cocktail,8.0,4.7196026
0,data/input/things/cocoon.jpg,cocoon,1.0,2.1076202
0,data/input/things/cocoon.jpg,cocoon,2.0,2.9465785
0,data/input/things/cocoon.jpg,cocoon,3.0,4.2783327
0,data/input/things/cocoon.jpg,cocoon,4.0,4.50174
0,data/input/things/cocoon.jpg,cocoon,5.0,4.601007
0,data/input/things/cocoon.jpg,cocoon,6.0,4.6209464
0,data/input/things/cocoon.jpg,cocoon,7.0,4.441575
0,data/input/things/cocoon.jpg,cocoon,8.0,4.602296
0,data/input/things/coffee_filter.jpg,coffee_filter,1.0,3.6296935
0,data/input/things/coffee_filter.jpg,coffee_filter,2.0,4.4209175
0,data/input/things/coffee_filter.jpg,coffee_filter,3.0,4.799646
0,data/input/things/coffee_filter.jpg,coffee_filter,4.0,4.98836
0,data/input/things/coffee_filter.jpg,coffee_filter,5.0,4.9204407
0,data/input/things/coffee_filter.jpg,coffee_filter,6.0,4.7623014
0,data/input/things/coffee_filter.jpg,coffee_filter,7.0,4.736031
0,data/input/things/coffee_filter.jpg,coffee_filter,8.0,5.016676
0,data/input/things/comb.jpg,comb,1.0,4.1073704
0,data/input/things/comb.jpg,comb,2.0,4.2004337
0,data/input/things/comb.jpg,comb,3.0,4.2566266
0,data/input/things/comb.jpg,comb,4.0,4.3096247
0,data/input/things/comb.jpg,comb,5.0,4.2473826
0,data/input/things/comb.jpg,comb,6.0,4.250364
0,data/input/things/comb.jpg,comb,7.0,4.3564463
0,data/input/things/comb.jpg,comb,8.0,4.6248665
0,data/input/things/combination_lock.jpg,combination_lock,1.0,4.419159
0,data/input/things/combination_lock.jpg,combination_lock,2.0,4.3084984
0,data/input/things/combination_lock.jpg,combination_lock,3.0,4.5655284
0,data/input/things/combination_lock.jpg,combination_lock,4.0,4.923531
0,data/input/things/combination_lock.jpg,combination_lock,5.0,5.050933
0,data/input/things/combination_lock.jpg,combination_lock,6.0,5.0316067
0,data/input/things/combination_lock.jpg,combination_lock,7.0,4.9409986
0,data/input/things/combination_lock.jpg,combination_lock,8.0,4.845146
0,data/input/things/comic_book.jpg,comic_book,1.0,0.3036291
0,data/input/things/comic_book.jpg,comic_book,2.0,0.63412726
0,data/input/things/comic_book.jpg,comic_book,3.0,1.3571771
0,data/input/things/comic_book.jpg,comic_book,4.0,3.39398
0,data/input/things/comic_book.jpg,comic_book,5.0,4.58416
0,data/input/things/comic_book.jpg,comic_book,6.0,4.469331
0,data/input/things/comic_book.jpg,comic_book,7.0,4.57952
0,data/input/things/comic_book.jpg,comic_book,8.0,4.8335667
0,data/input/things/compass.jpg,compass,1.0,4.09906
0,data/input/things/compass.jpg,compass,2.0,4.3575683
0,data/input/things/compass.jpg,compass,3.0,4.297984
0,data/input/things/compass.jpg,compass,4.0,4.678358
0,data/input/things/compass.jpg,compass,5.0,4.8642864
0,data/input/things/compass.jpg,compass,6.0,4.772183
0,data/input/things/compass.jpg,compass,7.0,4.8157053
0,data/input/things/compass.jpg,compass,8.0,4.8063807
0,data/input/things/copier.jpg,copier,1.0,0.86246717
0,data/input/things/copier.jpg,copier,2.0,0.979603
0,data/input/things/copier.jpg,copier,3.0,0.9784783
0,data/input/things/copier.jpg,copier,4.0,0.86386144
0,data/input/things/copier.jpg,copier,5.0,0.8479811
0,data/input/things/copier.jpg,copier,6.0,1.8248266
0,data/input/things/copier.jpg,copier,7.0,4.3701496
0,data/input/things/copier.jpg,copier,8.0,5.0810156
0,data/input/things/coverall.jpg,coverall,1.0,4.474662
0,data/input/things/coverall.jpg,coverall,2.0,4.7961373
0,data/input/things/coverall.jpg,coverall,3.0,4.698536
0,data/input/things/coverall.jpg,coverall,4.0,4.7989235
0,data/input/things/coverall.jpg,coverall,5.0,4.8964987
0,data/input/things/coverall.jpg,coverall,6.0,4.810228
0,data/input/things/coverall.jpg,coverall,7.0,4.6978097
0,data/input/things/coverall.jpg,coverall,8.0,4.799686
0,data/input/things/crate.jpg,crate,1.0,1.0347688
0,data/input/things/crate.jpg,crate,2.0,0.88885003
0,data/input/things/crate.jpg,crate,3.0,1.0062592
0,data/input/things/crate.jpg,crate,4.0,1.028991
0,data/input/things/crate.jpg,crate,5.0,1.3149097
0,data/input/things/crate.jpg,crate,6.0,2.5468392
0,data/input/things/crate.jpg,crate,7.0,4.535681
0,data/input/things/crate.jpg,crate,8.0,5.0566063
0,data/input/things/crumb.jpg,crumb,1.0,3.7872052
0,data/input/things/crumb.jpg,crumb,2.0,3.8749523
0,data/input/things/crumb.jpg,crumb,3.0,3.9856074
0,data/input/things/crumb.jpg,crumb,4.0,3.9827867
0,data/input/things/crumb.jpg,crumb,5.0,4.0139637
0,data/input/things/crumb.jpg,crumb,6.0,4.056661
0,data/input/things/crumb.jpg,crumb,7.0,4.436969
0,data/input/things/crumb.jpg,crumb,8.0,4.7116375
0,data/input/things/cufflink.jpg,cufflink,1.0,1.7394773
0,data/input/things/cufflink.jpg,cufflink,2.0,4.2680097
0,data/input/things/cufflink.jpg,cufflink,3.0,4.2162824
0,data/input/things/cufflink.jpg,cufflink,4.0,3.9000752
0,data/input/things/cufflink.jpg,cufflink,5.0,4.8387866
0,data/input/things/cufflink.jpg,cufflink,6.0,4.8120503
0,data/input/things/cufflink.jpg,cufflink,7.0,4.567582
0,data/input/things/cufflink.jpg,cufflink,8.0,4.60141
0,data/input/things/dashboard.jpg,dashboard,1.0,1.7415596
0,data/input/things/dashboard.jpg,dashboard,2.0,2.1291387
0,data/input/things/dashboard.jpg,dashboard,3.0,2.7694466
0,data/input/things/dashboard.jpg,dashboard,4.0,3.7296145
0,data/input/things/dashboard.jpg,dashboard,5.0,4.679496
0,data/input/things/dashboard.jpg,dashboard,6.0,4.7674456
0,data/input/things/dashboard.jpg,dashboard,7.0,4.638138
0,data/input/things/dashboard.jpg,dashboard,8.0,4.448403
0,data/input/things/defibrillator.jpg,defibrillator,1.0,3.665479
0,data/input/things/defibrillator.jpg,defibrillator,2.0,3.6057897
0,data/input/things/defibrillator.jpg,defibrillator,3.0,3.5799396
0,data/input/things/defibrillator.jpg,defibrillator,4.0,3.540259
0,data/input/things/defibrillator.jpg,defibrillator,5.0,3.3291047
0,data/input/things/defibrillator.jpg,defibrillator,6.0,3.2776392
0,data/input/things/defibrillator.jpg,defibrillator,7.0,3.9082494
0,data/input/things/defibrillator.jpg,defibrillator,8.0,4.0162797
0,data/input/things/dirt_bike.jpg,dirt_bike,1.0,0.17663284
0,data/input/things/dirt_bike.jpg,dirt_bike,2.0,0.21523954
0,data/input/things/dirt_bike.jpg,dirt_bike,3.0,0.32986963
0,data/input/things/dirt_bike.jpg,dirt_bike,4.0,0.6075254
0,data/input/things/dirt_bike.jpg,dirt_bike,5.0,1.3501102
0,data/input/things/dirt_bike.jpg,dirt_bike,6.0,3.553544
0,data/input/things/dirt_bike.jpg,dirt_bike,7.0,4.8055773
0,data/input/things/dirt_bike.jpg,dirt_bike,8.0,4.8278966
0,data/input/things/dishrag.jpg,dishrag,1.0,3.8917532
0,data/input/things/dishrag.jpg,dishrag,2.0,3.9936357
0,data/input/things/dishrag.jpg,dishrag,3.0,3.5544848
0,data/input/things/dishrag.jpg,dishrag,4.0,3.209745
0,data/input/things/dishrag.jpg,dishrag,5.0,3.4382606
0,data/input/things/dishrag.jpg,dishrag,6.0,3.9858656
0,data/input/things/dishrag.jpg,dishrag,7.0,4.3167725
0,data/input/things/dishrag.jpg,dishrag,8.0,4.543237
0,data/input/things/dogfood.jpg,dogfood,1.0,0.923519
0,data/input/things/dogfood.jpg,dogfood,2.0,2.1034636
0,data/input/things/dogfood.jpg,dogfood,3.0,2.3282595
0,data/input/things/dogfood.jpg,dogfood,4.0,2.704255
0,data/input/things/dogfood.jpg,dogfood,5.0,3.0277107
0,data/input/things/dogfood.jpg,dogfood,6.0,2.5954509
0,data/input/things/dogfood.jpg,dogfood,7.0,3.5803528
0,data/input/things/dogfood.jpg,dogfood,8.0,3.7652917
0,data/input/things/doily.jpg,doily,1.0,3.5588098
0,data/input/things/doily.jpg,doily,2.0,3.773952
0,data/input/things/doily.jpg,doily,3.0,4.758791
0,data/input/things/doily.jpg,doily,4.0,4.380624
0,data/input/things/doily.jpg,doily,5.0,4.0609994
0,data/input/things/doily.jpg,doily,6.0,4.320875
0,data/input/things/doily.jpg,doily,7.0,4.2489014
0,data/input/things/doily.jpg,doily,8.0,4.384362
0,data/input/things/dollhouse.jpg,dollhouse,1.0,2.8730772
0,data/input/things/dollhouse.jpg,dollhouse,2.0,3.7870514
0,data/input/things/dollhouse.jpg,dollhouse,3.0,4.233883
0,data/input/things/dollhouse.jpg,dollhouse,4.0,4.52995
0,data/input/things/dollhouse.jpg,dollhouse,5.0,4.7851834
0,data/input/things/dollhouse.jpg,dollhouse,6.0,4.5350304
0,data/input/things/dollhouse.jpg,dollhouse,7.0,4.6108155
0,data/input/things/dollhouse.jpg,dollhouse,8.0,4.351365
0,data/input/things/doormat.jpg,doormat,1.0,2.6588185
0,data/input/things/doormat.jpg,doormat,2.0,3.2251308
0,data/input/things/doormat.jpg,doormat,3.0,3.8506184
0,data/input/things/doormat.jpg,doormat,4.0,4.2087784
0,data/input/things/doormat.jpg,doormat,5.0,5.099989
0,data/input/things/doormat.jpg,doormat,6.0,5.0430994
0,data/input/things/doormat.jpg,doormat,7.0,4.93777
0,data/input/things/doormat.jpg,doormat,8.0,5.005292
0,data/input/things/doorstop.jpg,doorstop,1.0,4.354008
0,data/input/things/doorstop.jpg,doorstop,2.0,4.3155236
0,data/input/things/doorstop.jpg,doorstop,3.0,4.177293
0,data/input/things/doorstop.jpg,doorstop,4.0,4.677452
0,data/input/things/doorstop.jpg,doorstop,5.0,4.8596873
0,data/input/things/doorstop.jpg,doorstop,6.0,5.0366707
0,data/input/things/doorstop.jpg,doorstop,7.0,5.1786814
0,data/input/things/doorstop.jpg,doorstop,8.0,5.157472
0,data/input/things/dough.jpg,dough,1.0,1.342547
0,data/input/things/dough.jpg,dough,2.0,1.9014804
0,data/input/things/dough.jpg,dough,3.0,2.641817
0,data/input/things/dough.jpg,dough,4.0,3.2623491
0,data/input/things/dough.jpg,dough,5.0,3.5463257
0,data/input/things/dough.jpg,dough,6.0,3.7351868
0,data/input/things/dough.jpg,dough,7.0,3.950708
0,data/input/things/dough.jpg,dough,8.0,4.166012
0,data/input/things/dreidel.jpg,dreidel,1.0,0.30451882
0,data/input/things/dreidel.jpg,dreidel,2.0,0.5308355
0,data/input/things/dreidel.jpg,dreidel,3.0,1.4571513
0,data/input/things/dreidel.jpg,dreidel,4.0,3.5965147
0,data/input/things/dreidel.jpg,dreidel,5.0,4.3239126
0,data/input/things/dreidel.jpg,dreidel,6.0,4.4891405
0,data/input/things/dreidel.jpg,dreidel,7.0,4.470441
0,data/input/things/dreidel.jpg,dreidel,8.0,4.133991
0,data/input/things/dress.jpg,dress,1.0,3.4858227
0,data/input/things/dress.jpg,dress,2.0,3.286518
0,data/input/things/dress.jpg,dress,3.0,4.278948
0,data/input/things/dress.jpg,dress,4.0,4.208164
0,data/input/things/dress.jpg,dress,5.0,4.3081775
0,data/input/things/dress.jpg,dress,6.0,4.2496333
0,data/input/things/dress.jpg,dress,7.0,4.4445333
0,data/input/things/dress.jpg,dress,8.0,4.53019
0,data/input/things/dresser.jpg,dresser,1.0,1.3092037
0,data/input/things/dresser.jpg,dresser,2.0,1.6130719
0,data/input/things/dresser.jpg,dresser,3.0,3.2857263
0,data/input/things/dresser.jpg,dresser,4.0,4.22689
0,data/input/things/dresser.jpg,dresser,5.0,4.586423
0,data/input/things/dresser.jpg,dresser,6.0,4.611866
0,data/input/things/dresser.jpg,dresser,7.0,4.7401934
0,data/input/things/dresser.jpg,dresser,8.0,4.8408113
0,data/input/things/drumstick.jpg,drumstick,1.0,3.7193668
0,data/input/things/drumstick.jpg,drumstick,2.0,3.9715462
0,data/input/things/drumstick.jpg,drumstick,3.0,3.7241125
0,data/input/things/drumstick.jpg,drumstick,4.0,4.117525
0,data/input/things/drumstick.jpg,drumstick,5.0,4.6465735
0,data/input/things/drumstick.jpg,drumstick,6.0,4.894417
0,data/input/things/drumstick.jpg,drumstick,7.0,4.748461
0,data/input/things/drumstick.jpg,drumstick,8.0,4.673154
0,data/input/things/dumbbell.jpg,dumbbell,1.0,2.7259197
0,data/input/things/dumbbell.jpg,dumbbell,2.0,3.2991333
0,data/input/things/dumbbell.jpg,dumbbell,3.0,3.7401147
0,data/input/things/dumbbell.jpg,dumbbell,4.0,3.1830244
0,data/input/things/dumbbell.jpg,dumbbell,5.0,4.6810102
0,data/input/things/dumbbell.jpg,dumbbell,6.0,4.7655582
0,data/input/things/dumbbell.jpg,dumbbell,7.0,4.9439826
0,data/input/things/dumbbell.jpg,dumbbell,8.0,5.0449977
0,data/input/things/duster.jpg,duster,1.0,3.6868696
0,data/input/things/duster.jpg,duster,2.0,2.3871849
0,data/input/things/duster.jpg,duster,3.0,1.707625
0,data/input/things/duster.jpg,duster,4.0,3.6473396
0,data/input/things/duster.jpg,duster,5.0,4.562261
0,data/input/things/duster.jpg,duster,6.0,4.743314
0,data/input/things/duster.jpg,duster,7.0,4.83526
0,data/input/things/duster.jpg,duster,8.0,4.8448243
0,data/input/things/earplug.jpg,earplug,1.0,3.7957785
0,data/input/things/earplug.jpg,earplug,2.0,3.739083
0,data/input/things/earplug.jpg,earplug,3.0,3.8364
0,data/input/things/earplug.jpg,earplug,4.0,3.9431965
0,data/input/things/earplug.jpg,earplug,5.0,4.023483
0,data/input/things/earplug.jpg,earplug,6.0,4.078415
0,data/input/things/earplug.jpg,earplug,7.0,4.1514506
0,data/input/things/earplug.jpg,earplug,8.0,4.2225103
0,data/input/things/elbow.jpg,elbow,1.0,4.6769476
0,data/input/things/elbow.jpg,elbow,2.0,4.76293
0,data/input/things/elbow.jpg,elbow,3.0,4.778263
0,data/input/things/elbow.jpg,elbow,4.0,4.9428935
0,data/input/things/elbow.jpg,elbow,5.0,5.0068293
0,data/input/things/elbow.jpg,elbow,6.0,5.0161304
0,data/input/things/elbow.jpg,elbow,7.0,4.947446
0,data/input/things/elbow.jpg,elbow,8.0,4.8520327
0,data/input/things/engine.jpg,engine,1.0,3.2760375
0,data/input/things/engine.jpg,engine,2.0,3.8533974
0,data/input/things/engine.jpg,engine,3.0,3.8837585
0,data/input/things/engine.jpg,engine,4.0,4.146126
0,data/input/things/engine.jpg,engine,5.0,4.6760893
0,data/input/things/engine.jpg,engine,6.0,5.054393
0,data/input/things/engine.jpg,engine,7.0,5.066761
0,data/input/things/engine.jpg,engine,8.0,5.0779977
0,data/input/things/exhaust_pipe.jpg,exhaust_pipe,1.0,3.8006926
0,data/input/things/exhaust_pipe.jpg,exhaust_pipe,2.0,4.6650867
0,data/input/things/exhaust_pipe.jpg,exhaust_pipe,3.0,4.9601774
0,data/input/things/exhaust_pipe.jpg,exhaust_pipe,4.0,4.9109945
0,data/input/things/exhaust_pipe.jpg,exhaust_pipe,5.0,4.821477
0,data/input/things/exhaust_pipe.jpg,exhaust_pipe,6.0,4.7086997
0,data/input/things/exhaust_pipe.jpg,exhaust_pipe,7.0,4.6020555
0,data/input/things/exhaust_pipe.jpg,exhaust_pipe,8.0,4.612478
0,data/input/things/fan.jpg,fan,1.0,1.2342448
0,data/input/things/fan.jpg,fan,2.0,1.5796399
0,data/input/things/fan.jpg,fan,3.0,2.4683347
0,data/input/things/fan.jpg,fan,4.0,3.2468271
0,data/input/things/fan.jpg,fan,5.0,3.835029
0,data/input/things/fan.jpg,fan,6.0,4.5587277
0,data/input/things/fan.jpg,fan,7.0,4.64788
0,data/input/things/fan.jpg,fan,8.0,4.823436
0,data/input/things/fast_food.jpg,fast_food,1.0,1.8199223
0,data/input/things/fast_food.jpg,fast_food,2.0,2.0127575
0,data/input/things/fast_food.jpg,fast_food,3.0,2.1705818
0,data/input/things/fast_food.jpg,fast_food,4.0,2.3388183
0,data/input/things/fast_food.jpg,fast_food,5.0,2.7775254
0,data/input/things/fast_food.jpg,fast_food,6.0,3.02916
0,data/input/things/fast_food.jpg,fast_food,7.0,3.00303
0,data/input/things/fast_food.jpg,fast_food,8.0,3.5180535
0,data/input/things/fence.jpg,fence,1.0,3.6910336
0,data/input/things/fence.jpg,fence,2.0,4.2184997
0,data/input/things/fence.jpg,fence,3.0,4.3486023
0,data/input/things/fence.jpg,fence,4.0,4.5306168
0,data/input/things/fence.jpg,fence,5.0,4.683436
0,data/input/things/fence.jpg,fence,6.0,4.7087927
0,data/input/things/fence.jpg,fence,7.0,4.7343698
0,data/input/things/fence.jpg,fence,8.0,4.8163805
0,data/input/things/fingerprint.jpg,fingerprint,1.0,0.09312264
0,data/input/things/fingerprint.jpg,fingerprint,2.0,2.6516027
0,data/input/things/fingerprint.jpg,fingerprint,3.0,3.6699126
0,data/input/things/fingerprint.jpg,fingerprint,4.0,3.9560857
0,data/input/things/fingerprint.jpg,fingerprint,5.0,4.034543
0,data/input/things/fingerprint.jpg,fingerprint,6.0,4.2139397
0,data/input/things/fingerprint.jpg,fingerprint,7.0,4.3998795
0,data/input/things/fingerprint.jpg,fingerprint,8.0,4.614766
0,data/input/things/fire_hydrant.jpg,fire_hydrant,1.0,1.2695465
0,data/input/things/fire_hydrant.jpg,fire_hydrant,2.0,2.312745
0,data/input/things/fire_hydrant.jpg,fire_hydrant,3.0,2.770703
0,data/input/things/fire_hydrant.jpg,fire_hydrant,4.0,2.4448562
0,data/input/things/fire_hydrant.jpg,fire_hydrant,5.0,2.1518514
0,data/input/things/fire_hydrant.jpg,fire_hydrant,6.0,2.2093325
0,data/input/things/fire_hydrant.jpg,fire_hydrant,7.0,3.433264
0,data/input/things/fire_hydrant.jpg,fire_hydrant,8.0,4.1006417
0,data/input/things/flagpole.jpg,flagpole,1.0,2.624765
0,data/input/things/flagpole.jpg,flagpole,2.0,2.917654
0,data/input/things/flagpole.jpg,flagpole,3.0,3.4871774
0,data/input/things/flagpole.jpg,flagpole,4.0,4.0621696
0,data/input/things/flagpole.jpg,flagpole,5.0,4.33024
0,data/input/things/flagpole.jpg,flagpole,6.0,4.336463
0,data/input/things/flagpole.jpg,flagpole,7.0,4.619875
0,data/input/things/flagpole.jpg,flagpole,8.0,4.884056
0,data/input/things/flamingo.jpg,flamingo,1.0,4.530387
0,data/input/things/flamingo.jpg,flamingo,2.0,4.5804477
0,data/input/things/flamingo.jpg,flamingo,3.0,4.6339636
0,data/input/things/flamingo.jpg,flamingo,4.0,4.6900225
0,data/input/things/flamingo.jpg,flamingo,5.0,4.743475
0,data/input/things/flamingo.jpg,flamingo,6.0,4.6934633
0,data/input/things/flamingo.jpg,flamingo,7.0,4.7539854
0,data/input/things/flamingo.jpg,flamingo,8.0,4.7941155
0,data/input/things/flashbulb.jpg,flashbulb,1.0,4.150968
0,data/input/things/flashbulb.jpg,flashbulb,2.0,4.6169715
0,data/input/things/flashbulb.jpg,flashbulb,3.0,4.9629374
0,data/input/things/flashbulb.jpg,flashbulb,4.0,5.097403
0,data/input/things/flashbulb.jpg,flashbulb,5.0,5.1295795
0,data/input/things/flashbulb.jpg,flashbulb,6.0,5.081673
0,data/input/things/flashbulb.jpg,flashbulb,7.0,4.996875
0,data/input/things/flashbulb.jpg,flashbulb,8.0,4.781782
0,data/input/things/flipper.jpg,flipper,1.0,3.5619676
0,data/input/things/flipper.jpg,flipper,2.0,3.9574027
0,data/input/things/flipper.jpg,flipper,3.0,4.281409
0,data/input/things/flipper.jpg,flipper,4.0,4.489997
0,data/input/things/flipper.jpg,flipper,5.0,4.8613577
0,data/input/things/flipper.jpg,flipper,6.0,4.9105186
0,data/input/things/flipper.jpg,flipper,7.0,4.782469
0,data/input/things/flipper.jpg,flipper,8.0,4.6261773
0,data/input/things/floss.jpg,floss,1.0,2.3504426
0,data/input/things/floss.jpg,floss,2.0,3.1873236
0,data/input/things/floss.jpg,floss,3.0,3.7761767
0,data/input/things/floss.jpg,floss,4.0,4.0460954
0,data/input/things/floss.jpg,floss,5.0,4.9974327
0,data/input/things/floss.jpg,floss,6.0,4.8815303
0,data/input/things/floss.jpg,floss,7.0,4.5638084
0,data/input/things/floss.jpg,floss,8.0,4.5462723
0,data/input/things/fountain_pen.jpg,fountain_pen,1.0,3.456698
0,data/input/things/fountain_pen.jpg,fountain_pen,2.0,4.221651
0,data/input/things/fountain_pen.jpg,fountain_pen,3.0,4.2809715
0,data/input/things/fountain_pen.jpg,fountain_pen,4.0,4.3901367
0,data/input/things/fountain_pen.jpg,fountain_pen,5.0,4.7183723
0,data/input/things/fountain_pen.jpg,fountain_pen,6.0,4.5282316
0,data/input/things/fountain_pen.jpg,fountain_pen,7.0,4.5832233
0,data/input/things/fountain_pen.jpg,fountain_pen,8.0,4.6600475
0,data/input/things/freezer.jpg,freezer,1.0,2.9375825
0,data/input/things/freezer.jpg,freezer,2.0,2.8496013
0,data/input/things/freezer.jpg,freezer,3.0,2.7939763
0,data/input/things/freezer.jpg,freezer,4.0,3.30058
0,data/input/things/freezer.jpg,freezer,5.0,3.455613
0,data/input/things/freezer.jpg,freezer,6.0,3.5215166
0,data/input/things/freezer.jpg,freezer,7.0,3.9376316
0,data/input/things/freezer.jpg,freezer,8.0,4.378195
0,data/input/things/fungus.jpg,fungus,1.0,2.051415
0,data/input/things/fungus.jpg,fungus,2.0,2.7218254
0,data/input/things/fungus.jpg,fungus,3.0,3.3675427
0,data/input/things/fungus.jpg,fungus,4.0,4.3215537
0,data/input/things/fungus.jpg,fungus,5.0,4.6572084
0,data/input/things/fungus.jpg,fungus,6.0,4.7317953
0,data/input/things/fungus.jpg,fungus,7.0,4.754307
0,data/input/things/fungus.jpg,fungus,8.0,4.732338
0,data/input/things/funnel.jpg,funnel,1.0,3.6515615
0,data/input/things/funnel.jpg,funnel,2.0,3.561935
0,data/input/things/funnel.jpg,funnel,3.0,4.287446
0,data/input/things/funnel.jpg,funnel,4.0,4.4194994
0,data/input/things/funnel.jpg,funnel,5.0,4.4571357
0,data/input/things/funnel.jpg,funnel,6.0,4.6378984
0,data/input/things/funnel.jpg,funnel,7.0,4.812256
0,data/input/things/funnel.jpg,funnel,8.0,4.403377
0,data/input/things/fur_coat.jpg,fur_coat,1.0,0.8577968
0,data/input/things/fur_coat.jpg,fur_coat,2.0,1.8152107
0,data/input/things/fur_coat.jpg,fur_coat,3.0,3.0462365
0,data/input/things/fur_coat.jpg,fur_coat,4.0,3.5937262
0,data/input/things/fur_coat.jpg,fur_coat,5.0,4.632676
0,data/input/things/fur_coat.jpg,fur_coat,6.0,5.0116973
0,data/input/things/fur_coat.jpg,fur_coat,7.0,4.9933453
0,data/input/things/fur_coat.jpg,fur_coat,8.0,4.6748924
0,data/input/things/garbage_truck.jpg,garbage_truck,1.0,1.2234071
0,data/input/things/garbage_truck.jpg,garbage_truck,2.0,3.3646126
0,data/input/things/garbage_truck.jpg,garbage_truck,3.0,4.909234
0,data/input/things/garbage_truck.jpg,garbage_truck,4.0,5.027446
0,data/input/things/garbage_truck.jpg,garbage_truck,5.0,5.025192
0,data/input/things/garbage_truck.jpg,garbage_truck,6.0,4.9792705
0,data/input/things/garbage_truck.jpg,garbage_truck,7.0,4.853322
0,data/input/things/garbage_truck.jpg,garbage_truck,8.0,4.7196817
0,data/input/things/gasket.jpg,gasket,1.0,3.1351876
0,data/input/things/gasket.jpg,gasket,2.0,3.232222
0,data/input/things/gasket.jpg,gasket,3.0,3.3053586
0,data/input/things/gasket.jpg,gasket,4.0,2.7335994
0,data/input/things/gasket.jpg,gasket,5.0,2.4404533
0,data/input/things/gasket.jpg,gasket,6.0,2.4077225
0,data/input/things/gasket.jpg,gasket,7.0,3.1641073
0,data/input/things/gasket.jpg,gasket,8.0,3.8341339
0,data/input/things/gavel.jpg,gavel,1.0,3.230615
0,data/input/things/gavel.jpg,gavel,2.0,3.899321
0,data/input/things/gavel.jpg,gavel,3.0,4.31244
0,data/input/things/gavel.jpg,gavel,4.0,4.596436
0,data/input/things/gavel.jpg,gavel,5.0,4.6519537
